id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.54805E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102158349,119,13607,TRUE,2022-07-15 20:57:29+00:00,@BillyM2k @CryptoWhale ­¤śŗ bagels,,Twitter for iPhone,246,4904,FALSE
1.54793E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102158349,119,13607,TRUE,2022-07-15 13:00:42+00:00,"@hohocho If inflation calms down, we can lower prices for cars",,Twitter for iPhone,919,15216,FALSE
1.54792E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102158349,119,13607,TRUE,2022-07-15 12:21:05+00:00,"Mars may be a fixer upper of a planet, but it has great potential!",,Twitter for iPhone,9208,156584,FALSE
1.54909E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279635,119,13623,TRUE,2022-07-18 17:46:03+00:00,@karpathy Also worth getting a particle counter,,Twitter for iPhone,144,3583,FALSE
1.54909E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279635,119,13623,TRUE,2022-07-18 17:45:31+00:00,"@OwenSparks_ @karpathy ItŌĆÖs on the future product list. Especially important in places like Austin, which has next-ŌĆ?https://t.co/aQbFmsHDGn",,Twitter for iPhone,260,4583,FALSE
1.54909E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279635,119,13623,TRUE,2022-07-18 17:41:25+00:00,@konstructivizm Things will get wild when Andromeda collides with our galaxy!,,Twitter for iPhone,2146,57479,FALSE
1.54908E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279635,119,13623,TRUE,2022-07-18 17:30:01+00:00,@energybants @Liv_Boeree They should keep running,,Twitter for iPhone,1645,34074,FALSE
1.54908E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279640,119,13623,TRUE,2022-07-18 17:24:39+00:00,@karpathy True. I have a CO2 monitor on my desk. It beeps whenever ppm&gt;1000.,,Twitter for iPhone,605,13543,FALSE
1.54908E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279640,119,13623,TRUE,2022-07-18 17:21:31+00:00,@SpaceX @Space_Station About twice as much useful mass to orbit as rest of Earth combined,,Twitter for iPhone,1072,21077,FALSE
1.54905E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279640,119,13623,TRUE,2022-07-18 15:09:09+00:00,@tanayj Absolutely,,Twitter for iPhone,383,10281,FALSE
1.54905E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279640,119,13623,TRUE,2022-07-18 15:07:29+00:00,"@Erdayastronaut @LevEakins More accurate word is ŌĆ£propellantŌĆ? rather than ŌĆ£fuelŌĆ? Starship is ~78% liquid oxygen,ŌĆ?https://t.co/nma1YYVTU2",,Twitter for iPhone,395,5396,FALSE
1.54904E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279640,119,13623,TRUE,2022-07-18 14:18:56+00:00,@Rainmaker1973 I use this example a lot,,Twitter for iPhone,1570,45032,FALSE
1.54904E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279640,119,13623,TRUE,2022-07-18 14:17:12+00:00,"@TJ_Cooney @SpaceX Starlink bandwidth varies a lot, depending on user terminal density &amp; time of day. ThatŌĆÖs why thŌĆ?https://t.co/qFSJGIFsAY",,Twitter for iPhone,217,3901,FALSE
1.54903E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102279640,119,13623,TRUE,2022-07-18 14:08:56+00:00,@TJ_Cooney @SpaceX Starlink is a gamechanger for remote locations,,Twitter for iPhone,1435,36635,FALSE
1.54945E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345609,119,13623,TRUE,2022-07-19 17:34:20+00:00,One of the best features of Model X https://t.co/zUTcSD7fiz,,Twitter for iPhone,7470,107595,FALSE
1.54944E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345609,119,13623,TRUE,2022-07-19 17:06:43+00:00,@JohnnaCrider1 @POTUS Teslas are the most made-in-USA vehicles,,Twitter for iPhone,2939,46069,FALSE
1.54944E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345609,119,13623,TRUE,2022-07-19 17:05:45+00:00,@ChildrensHD Total scam,,Twitter for iPhone,512,7457,FALSE
1.54942E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-19 16:00:37+00:00,@mn_google My calves are bigger tho,,Twitter for iPhone,263,7882,FALSE
1.54942E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-19 15:55:22+00:00,Congrats to Tesla Fremont + Giga Nevada for making their 2 millionth car!,,Twitter for iPhone,6979,114072,FALSE
1.54929E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-19 07:00:38+00:00,Please vote your shares with Tesla! https://t.co/ZbFWv0pkgG,,Twitter for iPhone,2978,34444,FALSE
1.54927E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-19 05:32:27+00:00,@WholeMarsBlog Yeah,,Twitter for iPhone,342,10479,FALSE
1.54922E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-19 02:40:08+00:00,@SawyerMerritt @SpaceX ItŌĆÖs a start. About 1000 times more mass to orbit per year will be needed to make life multiplanetary.,,Twitter for iPhone,1140,19543,FALSE
1.5492E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-19 00:59:05+00:00,@BillyM2k Already did it,,Twitter for iPhone,3318,87273,FALSE
1.54914E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-18 21:06:30+00:00,@teslaownersSV Still needs a few tweaks,,Twitter for iPhone,216,6402,FALSE
1.54912E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-18 19:37:05+00:00,@RenataKonkoly @engineers_feed A classic ­¤żŻ,,Twitter for iPhone,94,3318,FALSE
1.54911E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-18 18:55:16+00:00,"@engineers_feed I remember the 70ŌĆÖs, which means IŌĆÖm definitely not spring chicken",,Twitter for iPhone,519,13054,FALSE
1.5491E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102345608,119,13623,TRUE,2022-07-18 18:36:23+00:00,"@BillyM2k Arguably, we know more than nothing. ŌĆ£Death &amp; taxes are a certaintyŌĆ?ŌĆ?BF.",,Twitter for iPhone,1392,26949,FALSE
1.54959E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102402362,119,13625,TRUE,2022-07-20 03:01:32+00:00,@waitbutwhy @undertheraedar Earth is basically empty of humans,,Twitter for iPhone,3938,62508,FALSE
1.54947E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102402362,119,13625,TRUE,2022-07-19 18:59:05+00:00,@realMeetKevin Exactly,,Twitter for iPhone,336,6868,FALSE
1.55013E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102455895,119,13628,TRUE,2022-07-21 14:52:04+00:00,"@WholeMarsBlog Tbh, itŌĆÖs good motivation to work out, eat healthier &amp; maybe take my shirt off outside more than once a year haha",,Twitter for iPhone,3218,106322,FALSE
1.55002E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102455895,119,13628,TRUE,2022-07-21 07:31:58+00:00,@JonErlichman 16 years ago,,Twitter for iPhone,208,4915,FALSE
1.54996E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102455895,119,13628,TRUE,2022-07-21 03:46:18+00:00,@dogecoin Upgrades!,,Twitter for iPhone,2077,24728,FALSE
1.54996E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102455895,119,13628,TRUE,2022-07-21 03:27:33+00:00,@EFF Sounds bad,,Twitter for iPhone,244,5940,FALSE
1.55047E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102509421,119,13634,TRUE,2022-07-22 13:35:52+00:00,Optimus Primed https://t.co/DMIPaIYevN,,Twitter for iPhone,20671,273429,FALSE
1.55047E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102509421,119,13634,TRUE,2022-07-22 13:18:00+00:00,"@alifarhat79 @wapodavenport @WalterIsaacson @jeff_foust IŌĆÖm rubber, theyŌĆÖre glue",,Twitter for iPhone,192,2950,FALSE
1.55047E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102509421,119,13634,TRUE,2022-07-22 13:07:25+00:00,@wapodavenport @WalterIsaacson @jeff_foust Interesting. Smart move by China. Expendable rockets have no future.,,Twitter for iPhone,639,13703,FALSE
1.55027E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102509421,119,13634,TRUE,2022-07-21 23:48:35+00:00,"@jgebbia @Airbnb @bchesky @nathanblec Congrats on an incredible company with Airbnb, now for Book 2!",,Twitter for iPhone,487,16031,FALSE
1.55022E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102509421,119,13634,TRUE,2022-07-21 20:50:26+00:00,@heydave7 @Tesla True,,Twitter for iPhone,293,5967,FALSE
1.55082E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102553062,119,13646,TRUE,2022-07-23 12:17:54+00:00,"@DolllarPo Service turns on next month, which is same time required to deliver a user terminal, so order now at https://t.co/Q1VvqV58aK",,Twitter for iPhone,335,5050,FALSE
1.55082E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102553062,119,13646,TRUE,2022-07-23 12:12:22+00:00,Excited to work with Tesla Service to enable same-hour service as often as possible! Applying Formula 1 pit crew techniques to Teslas.,,Twitter for iPhone,7296,110147,FALSE
1.55081E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102553062,119,13646,TRUE,2022-07-23 12:04:57+00:00,@Rainmaker1973 Major volcanic eruptions are underappreciated as civilizational risks,,Twitter for iPhone,444,9205,FALSE
1.55081E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102553071,119,13646,TRUE,2022-07-23 12:01:06+00:00,@Rainmaker1973 Tough times,,Twitter for iPhone,1528,47229,FALSE
1.55056E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102553071,119,13646,TRUE,2022-07-22 19:00:14+00:00,Congrats to SpaceX team on record number of launches! https://t.co/nb8ozrbqZ5,,Twitter for iPhone,3079,47198,FALSE
1.55107E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102609200,119,13649,TRUE,2022-07-24 04:53:47+00:00,@WholeMarsBlog Software is the key to the future,,Twitter for iPhone,1259,10031,FALSE
1.55106E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102609200,119,13649,TRUE,2022-07-24 04:38:07+00:00,@SpaceX Falcon rising through fog,,Twitter for iPhone,1133,32233,FALSE
1.55106E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102609200,119,13649,TRUE,2022-07-24 04:34:19+00:00,@SpaceX Falcon over the moon,,Twitter for iPhone,1905,51015,FALSE
1.55106E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102609200,119,13649,TRUE,2022-07-24 04:17:38+00:00,From SJM https://t.co/t6xAiMyz9m,,Twitter for iPhone,3357,37566,FALSE
1.55105E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102609200,119,13649,TRUE,2022-07-24 03:22:13+00:00,@Armand_Gman Great thread,,Twitter for iPhone,313,11954,FALSE
1.55103E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102609200,119,13649,TRUE,2022-07-24 02:24:22+00:00,@nichegamer @cb_doge Deep history memes rock,,Twitter for iPhone,131,2653,FALSE
1.55101E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102609200,119,13649,TRUE,2022-07-24 01:22:12+00:00,@teslaownersSV @ICannot_Enough @ajtourville Should be a major improvement with respect to complex left turns,,Twitter for iPhone,150,2927,FALSE
1.55101E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102609200,119,13649,TRUE,2022-07-24 01:20:46+00:00,@teslaownersSV @ICannot_Enough @ajtourville Maybe end of this week. Team is working hard on it.,,Twitter for iPhone,154,2495,FALSE
1.55101E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102609200,119,13649,TRUE,2022-07-24 01:18:02+00:00,@ICannot_Enough @ajtourville ­¤żö indeed,,Twitter for iPhone,64,1266,FALSE
1.5517E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 22:37:15+00:00,"The amount of attention on me has gone supernova, which super sucks. Unfortunately, even trivial articles about meŌĆ?https://t.co/XcwDQMs4aZ",,Twitter for iPhone,21254,391723,FALSE
1.55167E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 20:46:46+00:00,@PPathole @michaelsiconolf @KirstenGrind @EmilyGlazer Mostly just that the media is a click maximizing machine andŌĆ?https://t.co/Odiszab44w,,Twitter for iPhone,467,8272,FALSE
1.55167E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 20:40:56+00:00,All Teslas come with a free karaoke app https://t.co/mZa3WmhyPL,,Twitter for iPhone,12678,215158,FALSE
1.55164E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 18:59:51+00:00,Das Baby would be a hit!,,Twitter for iPhone,1200,30725,FALSE
1.55163E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 18:16:29+00:00,@jhall The media is a click-seeking machine dressed up as a truth-seeking machine,,Twitter for iPhone,1136,8466,FALSE
1.55163E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 18:03:34+00:00,"@michaelsiconolf @KirstenGrind @EmilyGlazer ______, ______ your ­¤æ¢ are on ­¤öź https://t.co/Ioq3EGOQj3",,Twitter for iPhone,1325,19542,FALSE
1.55163E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 18:00:01+00:00,@dvorahfr @chicago_glenn @SawyerMerritt @michaelsiconolf Sure seems that way,,Twitter for iPhone,148,4628,FALSE
1.55162E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 17:37:05+00:00,@SawyerMerritt The real problem here is that @michaelsiconolf has zero journalistic integrity,,Twitter for iPhone,1122,15774,FALSE
1.55162E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 17:25:26+00:00,@SawyerMerritt A picture is worth 1000 tweets,,Twitter for iPhone,650,13711,FALSE
1.55162E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 17:20:53+00:00,"@SawyerMerritt Yeah, that was Sergey and me yesterday afternoon!",,Twitter for iPhone,3684,119968,FALSE
1.55156E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 13:20:13+00:00,"Single-piece casting reduces weight, greatly simplifies factory, increases ride quality &amp; reduces road noise https://t.co/hJw4KLpfDg",,Twitter for iPhone,5948,72556,FALSE
1.55155E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 13:01:20+00:00,@GailAlfarATX @TeslaSolar @Tesla @douglewinenergy @DimaZeniuk @EvaFoxU @DirtyTesLa @WholeMarsBlog @Kristennetten @BrosForDecarb Good article,,Twitter for iPhone,451,11678,FALSE
1.55145E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 06:10:38+00:00,What video games have you enjoyed most over past year or two?,,Twitter for iPhone,11652,228648,FALSE
1.55143E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658192,119,13653,TRUE,2022-07-25 04:44:41+00:00,@60Minutes More evidence for the simulation,,Twitter for iPhone,1623,37119,FALSE
1.5514E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658181,119,13653,TRUE,2022-07-25 02:57:17+00:00,@lovemesomemusk @WholeMarsBlog Nope,,Twitter for iPhone,243,7344,FALSE
1.5514E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658181,119,13653,TRUE,2022-07-25 02:32:57+00:00,"@teslaownersSV @heydave7 @WholeMarsBlog @WSJ Call them out on it, I guess. WSJ is supposed to have a high standardŌĆ?https://t.co/dGe4LoCud7",,Twitter for iPhone,1335,13127,FALSE
1.55139E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658181,119,13653,TRUE,2022-07-25 02:24:00+00:00,@heydave7 @WholeMarsBlog @WSJ WSJ has run so many bs hit pieces on me and Tesla IŌĆÖve lost count! ItŌĆÖs embarrassingŌĆ?https://t.co/Dr557GlzTN,,Twitter for iPhone,2904,26863,FALSE
1.55139E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658181,119,13653,TRUE,2022-07-25 02:09:07+00:00,@WholeMarsBlog HavenŌĆÖt even had sex in ages (sigh),,Twitter for iPhone,6386,41794,FALSE
1.55139E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658181,119,13653,TRUE,2022-07-25 02:07:14+00:00,"@TeslaHype @WholeMarsBlog Yeah, the character assassination attacks have reached a new level this year, but the artŌĆ?https://t.co/BEHggAQaku",,Twitter for iPhone,1127,12165,FALSE
1.55139E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658181,119,13653,TRUE,2022-07-25 01:55:25+00:00,Ironic that Disney would disparage an entire class of rodents when their main character is a rodent ŌĆ?jealous maybe?,,Twitter for iPhone,1887,35911,FALSE
1.55134E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102658181,119,13653,TRUE,2022-07-24 22:48:10+00:00,The dark origin of the lemming mass suicide myth ŌĆ?https://t.co/wn7vg2mUjr,,Twitter for iPhone,3845,41747,FALSE
1.55196E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102695448,119,13655,TRUE,2022-07-26 16:11:20+00:00,@jeffskoll Thanks Jeff ­¤ÆĢ,,Twitter for iPhone,808,36579,FALSE
1.55196E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102695448,119,13655,TRUE,2022-07-26 15:39:30+00:00,@michaelsiconolf @KirstenGrind @EmilyGlazer SickonolfiŌĆÖs pack of attack chihuahuas are burning up phone lines todayŌĆ?https://t.co/koWp9nq1pE,,Twitter for iPhone,300,5060,FALSE
1.55188E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102695448,119,13655,TRUE,2022-07-26 10:34:44+00:00,@MarceloPLima Exactly,,Twitter for iPhone,605,18258,FALSE
1.55179E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102695448,119,13655,TRUE,2022-07-26 04:41:41+00:00,"@SawyerMerritt @heydave7 @WholeMarsBlog @WSJ Good point, will do",,Twitter for iPhone,498,8187,FALSE
1.55233E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 16:11:18+00:00,@NASASpaceflight Sub lightspeed is all thatŌĆÖs needed to be interstellar. Intergalactic is tough.,,Twitter for iPhone,694,11964,FALSE
1.55232E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 16:07:30+00:00,The media is a click-seeking machine dressed up as a truth-seeking machine,,Twitter for iPhone,41469,344817,FALSE
1.55232E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 15:40:27+00:00,This is compatible with existing religions ŌĆ?surely God would want us to see Creation?,,Twitter for iPhone,4577,76000,FALSE
1.55232E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 15:38:48+00:00,A new philosophy of the future is needed. I believe it should be curiosity about the Universe ŌĆ?expand humanity toŌĆ?https://t.co/xZidyna6UC,,Twitter for iPhone,13804,143038,FALSE
1.55232E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 15:32:22+00:00,@sama A new philosophy of the future is needed,,Twitter for iPhone,360,5667,FALSE
1.5523E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 14:41:43+00:00,"@heydave7 @WSJ @michaelsiconolf Moreover, I talked to Sergey yesterday and he says neither he nor anyone he knows has talked to WSJ",,Twitter for iPhone,552,7921,FALSE
1.5523E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 14:31:15+00:00,@heydave7 @WSJ As a ŌĆ£public personŌĆ? standard to win a defamation lawsuit against a news org is almost impossible.ŌĆ?https://t.co/QkyD2HLML7,,Twitter for iPhone,1149,12913,FALSE
1.55212E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 02:40:54+00:00,@teslaownersSV @PPathole Seriously,,Twitter for iPhone,224,5657,FALSE
1.55212E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 02:37:36+00:00,@PPathole Business Insider (Trading) is not a real publication,,Twitter for iPhone,2008,57426,FALSE
1.55212E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755398,119,13664,TRUE,2022-07-27 02:15:30+00:00,"@GailAlfarATX @chicago_glenn @michaelsiconolf @KirstenGrind @EmilyGlazer Yeah, but that was 8000 years ago",,Twitter for iPhone,165,3697,FALSE
1.55211E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755397,119,13664,TRUE,2022-07-27 02:06:37+00:00,@PPathole @michaelsiconolf @KirstenGrind @EmilyGlazer That would be nice,,Twitter for iPhone,143,2883,FALSE
1.55211E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755397,119,13664,TRUE,2022-07-27 01:52:45+00:00,@TrungTPhan @chicago_glenn @michaelsiconolf @KirstenGrind @EmilyGlazer ­¤żŻ­¤żŻ Exactly,,Twitter for iPhone,104,3259,FALSE
1.55211E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755397,119,13664,TRUE,2022-07-27 01:43:29+00:00,"@chicago_glenn @michaelsiconolf @KirstenGrind @EmilyGlazer Weirdly, some publications still print millions of paper copies every day!",,Twitter for iPhone,140,2766,FALSE
1.55211E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102755397,119,13664,TRUE,2022-07-27 01:40:54+00:00,@chicago_glenn @michaelsiconolf @KirstenGrind @EmilyGlazer 99% of journalism is reading someone elseŌĆÖs story on theŌĆ?https://t.co/I7eCporwFs,,Twitter for iPhone,546,6568,FALSE
1.5525E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102807354,118,13673,TRUE,2022-07-28 03:50:24+00:00,Much harder to make friends than enemies. My skill at the latter is improving.,,Twitter for iPhone,21865,278040,FALSE
1.55304E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102850233,118,13678,TRUE,2022-07-29 15:12:58+00:00,"@DirtyTesLa WeŌĆÖre working super hard on 10.13, but it isnŌĆÖt ready yet",,Twitter for iPhone,251,5981,FALSE
1.55303E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102850233,118,13678,TRUE,2022-07-29 14:54:06+00:00,@micsolana Wikipedia is losing its objectivity @jimmy_wales,,Twitter for iPhone,4793,64800,FALSE
1.55303E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102850233,118,13678,TRUE,2022-07-29 14:46:31+00:00,"I canŌĆÖt say for sure that Starship will reach escape velocity, but my hubris certainly has",,Twitter for iPhone,5754,98908,FALSE
1.55282E+18,Elon Musk,,"Mars & Cars, Chips & Dips",2009-06-02 20:12:29+00:00,102850233,118,13678,TRUE,2022-07-29 00:37:02+00:00,@chicago_glenn We should thank farmers more,,Twitter for iPhone,2464,27492,FALSE
